1
0
0
0
1
0
0
1
4
0
1
0
7
5
0
0
0
4
0
1
1
0
0
0
0
0
0
0
0
0
2
0
1
2
1
0
0
3
2
0
0
0
0
2
0
0
0
0
1
0
1
0
2
3
0
5
0
1
6
0
3
1
0
0
0
0
0
