0
2
1
5
3
0
1
0
2
2
8
0
1
1
0
2
0
2
0
1
2
0
4
1
2
0
0
0
3
0
2
1
2
3
0
0
0
1
1
4
0
1
1
0
0
2
0
0
0
1
1
1
1
0
0
0
2
0
2
1
1
1
2
4
2
0
1
