1
3
2
0
2
3
1
1
0
3
2
1
3
4
2
4
0
0
0
3
1
3
0
3
0
0
1
3
0
2
0
0
0
2
4
0
2
2
0
1
0
0
2
4
2
2
2
3
1
0
6
0
2
2
4
3
2
3
5
3
0
0
0
0
0
2
1
