0
8
0
0
1
0
0
1
1
0
1
0
0
0
0
0
0
1
1
2
3
1
1
3
0
0
0
2
9
0
1
2
0
0
2
0
0
1
0
0
0
0
0
6
1
1
0
0
0
3
0
0
6
0
0
0
1
2
0
0
3
0
3
2
0
0
0
