1
0
1
1
5
0
0
0
2
0
2
0
6
0
0
0
0
0
0
2
0
3
2
0
1
0
1
7
0
0
0
0
0
0
1
0
0
0
0
0
0
2
0
0
0
0
0
0
10
0
0
2
2
1
7
0
0
3
2
0
2
0
0
1
0
2
0
