3
6
4
0
4
4
2
5
2
4
3
1
3
3
3
4
3
2
4
3
0
1
0
3
3
3
2
3
3
4
0
0
2
3
3
3
1
4
3
1
0
0
0
4
3
3
3
3
3
5
4
3
3
3
3
3
3
3
3
3
3
0
3
2
0
3
3
