32
108
253
253
183
253
0
167
162
220
232
122
138
209
148
135
105
36
72
142
205
205
104
229
13
214
204
40
46
247
68
92
45
16
237
22
93
192
172
20
136
260
219
245
126
48
227
160
109
164
235
23
19
187
23
54
223
19
128
8
