1
2
0
5
0
0
0
0
1
2
0
0
0
1
0
1
2
3
2
0
0
0
3
2
0
0
4
0
3
2
2
0
0
5
0
0
0
2
0
3
0
3
3
3
0
2
0
0
0
2
0
9
2
0
5
0
1
0
3
0
